68,-76,
69,-76,
70,-76,
71,-76,
72,-76,
73,-76,
74,-76,
75,-76,
76,-76,
77,-76,
78,-76,
79,-76,
80,-77,
81,-77,
82,-77,
83,-78,
84,-78,
85,-78,
86,-78,
86,-79,
86,-78,
85,-78,
84,-77,
84,-76,
83,-76,
82,-75,
82,-74,
81,-74,
81,-73,
81,-73,
80,-73,
80,-72,
80,-71,
79,-71,
79,-70,
79,-69,
79,-68,
79,-68,
79,-67,
80,-67,
81,-67,
82,-67,
83,-67,
84,-67,
84,-68,
85,-69,
86,-69,
86,-70,
87,-71,
88,-72,
88,-73,
89,-74,
90,-75,
91,-76,
91,-77,
92,-77,
93,-78,
93,-79,
93,-80,
94,-80,
94,-81,
95,-82,
96,-83,
97,-84,
98,-84,
99,-85,
99,-85,
99,-86,
100,-86,
101,-86,
102,-86,
102,-87,
103,-87,
104,-87,
104,-87,
105,-87,
106,-87,
107,-87,
108,-87,
108,-86,
108,-86,
109,-86,
109,-85,
109,-84,
109,-83,
109,-83,
109,-82,
109,-81,
108,-81,
107,-80,
107,-79,
106,-79,
105,-78,
104,-77,
103,-76,
103,-75,
103,-75,
102,-75,
101,-74,
101,-73,
100,-73,
98,-72,
98,-71,
97,-71,
97,-70,
96,-69,
95,-69,
95,-68,
94,-68,
94,-67,
93,-67,
93,-66,
92,-66,
92,-65,
91,-65,
91,-65,
91,-64,
90,-64,
89,-63,
88,-63,
88,-62,
87,-62,
86,-62,
86,-61,
85,-61,
85,-60,
84,-60,
84,-59,
83,-59,
83,-59,
83,-58,
84,-58,
86,-58,
87,-58,
88,-58,
89,-58,
89,-58,
90,-58,
91,-58,
92,-58,
93,-58,
94,-58,
95,-58,
96,-58,
96,-58,
97,-58,
98,-58,
98,-58,
99,-58,
100,-58,
100,-58,
101,-59,
102,-59,
102,-60,
103,-60,
104,-61,
105,-62,
106,-62,
107,-63,
107,-64,
108,-64,
109,-64,
109,-65,
110,-65,
111,-65,
111,-66,
112,-66,
113,-66,
113,-66,
114,-66,
115,-66,
116,-66,
116,-65,
116,-64,
116,-64,
116,-63,
116,-62,
116,-62,
116,-61,
116,-60,
116,-59,
115,-59,
115,-58,
115,-58,
114,-58,
114,-57,
114,-56,
113,-56,
113,-55,
113,-54,
113,-53,
113,-52,
113,-51,
113,-51,
114,-51,
114,-50,
114,-49,
115,-49,
115,-48,
115,-48,
115,-47,
115,-46,
114,-46,
114,-45,
113,-45,
112,-44,
111,-44,
109,-43,
109,-43,
108,-43,
107,-43,
107,-42,
107,-41,
107,-40,
107,-39,
107,-38,
107,-38,
107,-37,
107,-36,
107,-35,
108,-35,
108,-34,
108,-33,
108,-32,
108,-31,
108,-30,
108,-29,
109,-29,
109,-28,
109,-27,
109,-26,
109,-25,
109,-24,
109,-24,
109,-23,
109,-22,
109,-21,
109,-21,
109,-20,
110,-20,
110,-19,
110,-18,
110,-18,
110,-17,
111,-17,
112,-17,
113,-17,
115,-18,
116,-18,
117,-18,
119,-18,
120,-18,
121,-18,
122,-18,
123,-18,
123,-18,
124,-18,
125,-18,
125,-18,
126,-18,
127,-18,
127,-17,
127,-17,
128,-17,
128,-16,
128,-15,
128,-14,
128,-14,
128,-13,
128,-12,
128,-11,
128,-10,
128,-9,
127,-9,
126,-9,
126,-8,
125,-8,
124,-8,
124,-8,
123,-8,
122,-8,
121,-8,
120,-8,
120,-8,
118,-8,
118,-8,
117,-8,
116,-8,
116,-8,
116,-7,
115,-7,
114,-7,
113,-7,
113,-6,
112,-6,
111,-6,
111,-5,
111,-4,
111,-3,
111,-2,
113,-2,
113,-1,
114,-1,
115,-1,
116,-1,
116,0,
117,0,
118,0,
119,0,
120,0,
121,0,
122,0,
123,0,
123,2,
123,2,
123,3,
123,4,
123,5,
123,6,
123,7,
122,7,
121,7,
120,7,
120,8,
119,8,
118,8,
117,8,
116,8,
116,8,
115,8,
114,8,
113,8,
113,8,
112,8,
111,8,
110,8,
109,8,
108,8,
108,8,
108,9,
107,9,
106,9,
105,9,
104,9,
103,9,
103,9,
102,9,
101,9,
100,9,
99,9,
98,9,
97,9,
97,9,
97,10,
97,10,
97,11,
97,12,
98,12,
98,13,
99,14,
99,15,
99,16,
99,17,
99,18,
99,18,
100,18,
100,19,
101,19,
102,19,
103,19,
103,20,
104,20,
105,20,
106,20,
107,20,
107,21,
108,21,
109,21,
110,22,
110,22,
111,23,
112,23,
113,24,
114,24,
115,25,
116,25,
116,26,
118,26,
118,27,
119,27,
120,28,
121,28,
122,28,
122,29,
123,29,
123,30,
124,30,
124,31,
125,31,
125,32,
125,33,
125,34,
125,34,
125,35,
125,36,
125,37,
124,37,
124,37,
123,37,
122,38,
121,38,
121,38,
120,38,
120,39,
119,39,
118,39,
117,39,
116,39,
116,39,
115,39,
114,39,
113,39,
113,38,
112,38,
112,37,
111,37,
110,37,
109,37,
109,36,
109,35,
108,35,
107,35,
107,34,
106,34,
106,33,
106,33,
105,33,
104,33,
103,33,
103,33,
102,33,
101,33,
100,33,
100,35,
99,35,
99,36,
98,36,
98,37,
97,38,
97,39,
96,39,
96,40,
96,40,
96,41,
95,42,
95,43,
95,43,
95,44,
95,45,
94,45,
94,46,
94,47,
93,47,
93,48,
93,49,
93,50,
92,50,
92,51,
92,52,
91,52,
91,53,
91,54,
91,54,
91,55,
91,56,
90,56,
90,57,
90,58,
90,58,
90,59,
90,60,
90,60,
90,61,
91,62,
91,63,
92,63,
93,63,
93,64,
94,64,
94,65,
95,65,
95,66,
96,66,
96,67,
97,67,
97,68,
97,68,
98,68,
99,68,
99,69,
99,70,
100,70,
100,71,
100,72,
101,73,
101,74,
101,74,
101,75,
101,76,
101,76,
101,77,
100,77,
100,78,
99,78,
98,78,
97,78,
97,78,
96,78,
95,78,
94,78,
93,78,
93,78,
92,78,
92,77,
91,76,
91,75,
90,74,
90,74,
89,74,
89,73,
88,73,
88,72,
87,72,
86,72,
85,72,
85,71,
84,71,
83,71,
82,71,
82,71,
81,71,
80,71,
79,71,
79,72,
79,73,
79,74,
79,74,
79,75,
79,76,
79,77,
81,77,
81,79,
82,80,
83,81,
84,82,
84,84,
85,85,
85,86,
85,87,
86,87,
86,88,
86,89,
86,89,
87,89,
87,90,
87,91,
88,91,
88,92,
88,93,
88,94,
89,94,
89,95,
89,96,
89,97,
89,98,
89,99,
90,100,
90,101,
90,101,
90,102,
91,102,
91,103,
92,103,
92,104,
93,105,
93,106,
94,106,
94,107,
95,108,
95,109,
95,109,
95,110,
95,110,
95,111,
95,112,
95,113,
95,113,
95,114,
94,114,
94,114,
93,114,
92,114,
91,114,
90,114,
89,114,
89,113,
88,112,
87,112,
87,111,
87,110,
86,109,
86,108,
86,106,
85,105,
85,104,
85,102,
85,101,
85,99,
85,98,
85,96,
84,95,
84,94,
83,93,
83,92,
81,91,
81,90,
81,89,
80,89,
79,88,
78,88,
77,87,
76,87,
75,86,
74,86,
73,86,
73,87,
73,87,
73,88,
73,89,
73,89,
75,90,
75,92,
75,93,
75,93,
75,94,
75,95,
75,95,
75,96,
75,97,
74,97,
72,97,
72,97,
71,97,
70,97,
70,97,
69,97,
68,97,
68,97,
67,97,
66,97,
66,97,
65,97,
64,97,
63,97,
62,97,
62,97,
61,97,
60,97,
60,97,
59,97,
58,97,
58,98,
57,98,
56,98,
55,98,
54,98,
54,98,
53,98,
52,98,
52,99,
51,99,
51,99,
51,100,
50,101,
50,102,
50,103,
48,104,
48,105,
47,106,
47,107,
46,109,
45,111,
45,112,
44,113,
44,113,
43,113,
43,114,
42,114,
42,115,
41,115,
41,116,
40,116,
39,117,
38,117,
37,117,
37,118,
37,118,
36,119,
35,119,
35,120,
33,120,
32,120,
32,121,
31,121,
30,121,
30,120,
29,120,
29,119,
28,119,
27,118,
26,116,
25,116,
23,115,
22,114,
21,113,
20,113,
19,112,
18,111,
18,111,
17,111,
16,111,
16,111,
15,111,
15,112,
15,113,
15,115,
15,117,
15,118,
15,120,
15,121,
15,122,
14,123,
13,125,
12,126,
11,127,
11,128,
10,129,
9,129,
8,129,
7,129,
6,129,
5,129,
4,129,
4,128,
3,127,
2,127,
0,126,
0,125,
-1,124,
-3,123,
-3,122,
-4,122,
-5,121,
-5,120,
-6,119,
-6,118,
-7,118,
-7,117,
-7,116,
-7,115,
-7,115,
-8,114,
-8,113,
-9,113,
-9,112,
-10,112,
-10,111,
-10,111,
-11,111,
-11,110,
-12,110,
-12,109,
-13,109,
-14,109,
-15,109,
-16,108,
-16,108,
-17,108,
-17,109,
-17,110,
-17,111,
-18,111,
-18,112,
-19,112,
-19,113,
-20,114,
-20,115,
-21,115,
-21,116,
-22,116,
-23,116,
-23,115,
-23,114,
-25,114,
-25,113,
-25,112,
-25,111,
-25,110,
-25,109,
-25,108,
-25,108,
-25,107,
-25,106,
-25,106,
-25,105,
-25,104,
-25,104,
-23,104,
-23,102,
-23,101,
-23,101,
-23,100,
-23,99,
-24,99,
-25,99,
-26,99,
-27,99,
-28,99,
-28,99,
-29,99,
-30,99,
-30,99,
-30,100,
-30,100,
-30,101,
-30,102,
-30,102,
-30,103,
-30,104,
-30,105,
-30,105,
-30,106,
-30,107,
-30,108,
-30,109,
-30,110,
-30,111,
-30,112,
-30,114,
-30,115,
-30,116,
-30,117,
-30,117,
-30,118,
-30,119,
-30,120,
-30,120,
-30,121,
-30,122,
-30,123,
-31,123,
-31,124,
-32,124,
-33,124,
-34,124,
-34,125,
-35,125,
-35,125,
-36,125,
-37,124,
-37,123,
-37,122,
-37,121,
-37,121,
-37,119,
-37,118,
-37,117,
-37,116,
-37,115,
-37,112,
-37,110,
-37,109,
-37,107,
-37,106,
-37,105,
-37,104,
-37,103,
-37,102,
-37,101,
-37,100,
-37,99,
-37,98,
-37,98,
-37,97,
-37,96,
-37,95,
-37,94,
-38,94,
-39,94,
-39,94,
-39,93,
-40,93,
-41,92,
-42,91,
-43,90,
-43,89,
-44,89,
-44,88,
-45,88,
-45,87,
-46,87,
-46,86,
-46,85,
-46,84,
-46,83,
-46,83,
-46,82,
-46,81,
-46,80,
-47,80,
-47,79,
-48,79,
-49,79,
-50,79,
-50,78,
-51,78,
-52,78,
-53,78,
-54,78,
-55,78,
-56,78,
-57,79,
-58,79,
-58,80,
-59,80,
-60,81,
-61,82,
-61,83,
-61,83,
-62,83,
-62,85,
-62,85,
-63,85,
-63,86,
-63,87,
-64,88,
-64,89,
-64,91,
-65,92,
-65,93,
-66,94,
-66,95,
-67,95,
-67,96,
-68,96,
-68,97,
-70,98,
-70,99,
-71,99,
-71,99,
-72,99,
-72,101,
-73,101,
-73,101,
-74,101,
-74,102,
-75,102,
-75,103,
-75,104,
-76,104,
-77,104,
-78,104,
-78,103,
-78,102,
-78,101,
-78,101,
-78,100,
-77,100,
-77,99,
-76,99,
-76,98,
-75,97,
-74,96,
-74,95,
-73,95,
-73,94,
-72,93,
-71,93,
-71,92,
-70,92,
-70,91,
-69,90,
-69,89,
-68,89,
-68,88,
-67,87,
-67,87,
-66,86,
-66,85,
-66,84,
-65,84,
-65,83,
-65,82,
-64,82,
-64,81,
-64,80,
-65,80,
-65,79,
-66,78,
-67,78,
-68,78,
-69,78,
-69,78,
-70,78,
-71,78,
-72,78,
-73,78,
-73,78,
-74,78,
-75,78,
-76,78,
-76,78,
-77,78,
-77,77,
-78,77,
-78,77,
-78,76,
-78,75,
-79,75,
-79,74,
-79,73,
-79,73,
-79,72,
-79,71,
-79,70,
-79,69,
-79,68,
-79,67,
-79,67,
-79,66,
-79,65,
-78,64,
-78,63,
-78,63,
-78,62,
-78,61,
-77,61,
-77,60,
-77,59,
-78,59,
-78,60,
-79,60,
-79,61,
-80,61,
-81,62,
-81,63,
-82,63,
-82,64,
-83,64,
-83,65,
-84,65,
-84,65,
-85,65,
-86,65,
-86,65,
-86,66,
-87,66,
-88,66,
-89,66,
-89,65,
-89,65,
-89,64,
-89,63,
-90,63,
-90,62,
-90,61,
-90,60,
-90,60,
-90,59,
-90,58,
-89,58,
-89,58,
-89,57,
-88,57,
-88,56,
-87,56,
-86,56,
-86,55,
-85,55,
-84,54,
-83,54,
-83,54,
-82,54,
-82,53,
-81,53,
-81,51,
-80,51,
-80,51,
-80,50,
-82,49,
-83,48,
-84,48,
-85,47,
-86,46,
-87,45,
-88,45,
-89,45,
-90,44,
-91,44,
-91,43,
-92,43,
-93,43,
-93,42,
-94,42,
-95,42,
-95,41,
-95,41,
-95,41,
-96,40,
-97,40,
-97,39,
-97,38,
-97,38,
-97,37,
-96,37,
-96,36,
-96,35,
-96,33,
-96,33,
-95,33,
-95,32,
-95,31,
-95,31,
-95,30,
-95,29,
-96,29,
-97,29,
-98,29,
-99,29,
-100,29,
-101,29,
-101,29,
-102,29,
-103,29,
-104,29,
-104,28,
-104,28,
-104,27,
-104,26,
-103,26,
-103,25,
-102,25,
-102,24,
-101,24,
-101,23,
-101,22,
-100,22,
-100,21,
-100,20,
-100,20,
-100,19,
-100,18,
-100,18,
-100,17,
-100,16,
-101,16,
-101,16,
-102,16,
-103,16,
-104,16,
-105,16,
-106,16,
-107,16,
-108,16,
-109,16,
-110,16,
-111,16,
-112,17,
-112,17,
-113,17,
-114,17,
-115,17,
-116,18,
-117,18,
-118,18,
-119,19,
-120,19,
-121,19,
-122,19,
-123,19,
-123,20,
-126,20,
-126,20,
-127,20,
-128,20,
-129,20,
-130,20,
-130,20,
-131,20,
-132,20,
-132,19,
-133,19,
-133,18,
-133,17,
-133,16,
-133,16,
-133,15,
-133,14,
-133,13,
-132,13,
-131,13,
-130,13,
-130,13,
-129,12,
-128,12,
-127,12,
-127,12,
-126,11,
-125,11,
-124,11,
-123,11,
-122,11,
-121,11,
-120,11,
-120,11,
-119,11,
-118,11,
-118,11,
-117,11,
-116,11,
-115,11,
-114,11,
-113,11,
-112,11,
-111,11,
-110,11,
-109,11,
-109,11,
-108,11,
-107,11,
-107,10,
-106,10,
-105,10,
-105,9,
-105,8,
-105,7,
-106,7,
-107,7,
-108,7,
-108,6,
-109,6,
-110,6,
-111,6,
-113,6,
-114,6,
-116,6,
-117,6,
-118,6,
-119,6,
-120,6,
-121,6,
-123,6,
-124,6,
-125,6,
-126,6,
-126,6,
-127,6,
-128,6,
-131,6,
-133,6,
-135,6,
-138,6,
-140,6,
-142,6,
-144,6,
-146,6,
-147,6,
-148,6,
-151,6,
-152,6,
-153,6,
-155,7,
-156,7,
-158,7,
-159,7,
-160,7,
-163,8,
-164,8,
-165,8,
-166,8,
-167,8,
-168,8,
-169,9,
-170,9,
-171,9,
-172,9,
-174,9,
-175,10,
-175,10,
-176,10,
-177,10,
-177,11,
-178,11,
-179,11,
-179,11,
-180,11,
-181,11,
-182,11,
-182,11,
-183,11,
-184,11,
-184,10,
-185,10,
-185,10,
-186,10,
-186,9,
-186,8,
-187,8,
-187,7,
-187,6,
-187,5,
-188,5,
-188,4,
-188,3,
-188,2,
-188,2,
-187,2,
-186,2,
-185,2,
-184,2,
-183,2,
-181,2,
-180,2,
-179,2,
-178,2,
-177,2,
-176,2,
-175,2,
-174,2,
-173,2,
-172,2,
-171,2,
-170,2,
-169,2,
-167,2,
-166,2,
-165,2,
-164,2,
-163,2,
-162,2,
-161,2,
-160,0,
-159,0,
-157,-1,
-155,-1,
-154,-1,
-152,-1,
-151,-1,
-150,-1,
-148,-1,
-147,-1,
-146,-1,
-144,-1,
-143,-1,
-142,-1,
-140,-1,
-139,-2,
-138,-2,
-136,-2,
-135,-2,
-134,-2,
-133,-2,
-131,-2,
-130,-2,
-129,-2,
-128,-2,
-127,-2,
-126,-2,
-125,-2,
-124,-2,
-123,-2,
-123,-3,
-122,-3,
-121,-3,
-121,-4,
-120,-4,
-119,-5,
-119,-6,
-119,-7,
-118,-8,
-117,-8,
-117,-8,
-116,-8,
-116,-9,
-115,-9,
-115,-9,
-115,-10,
-113,-10,
-112,-10,
-112,-11,
-111,-11,
-111,-12,
-110,-12,
-110,-13,
-109,-13,
-109,-14,
-108,-14,
-108,-15,
-108,-16,
-107,-16,
-107,-17,
-106,-17,
-106,-19,
-106,-20,
-105,-20,
-105,-21,
-105,-22,
-104,-22,
-104,-23,
-103,-23,
-104,-24,
-106,-24,
-107,-25,
-108,-25,
-109,-26,
-110,-27,
-111,-27,
-112,-28,
-112,-28,
-113,-28,
-113,-29,
-115,-29,
-115,-29,
-116,-29,
-116,-30,
-117,-30,
-118,-30,
-118,-31,
-119,-31,
-120,-31,
-121,-32,
-121,-32,
-123,-33,
-124,-33,
-125,-34,
-127,-34,
-128,-35,
-129,-35,
-130,-36,
-132,-36,
-133,-36,
-134,-37,
-135,-37,
-136,-38,
-137,-38,
-138,-38,
-139,-38,
-140,-39,
-140,-39,
-142,-39,
-143,-40,
-144,-40,
-145,-40,
-145,-40,
-146,-40,
-147,-40,
-148,-41,
-149,-41,
-151,-43,
-151,-44,
-152,-44,
-152,-45,
-153,-46,
-154,-46,
-154,-47,
-155,-47,
-156,-48,
-156,-49,
-157,-49,
-157,-50,
-157,-51,
-158,-51,
-158,-52,
-158,-53,
-157,-53,
-156,-53,
-155,-53,
-154,-53,
-154,-53,
-153,-53,
-152,-53,
-152,-53,
-151,-53,
-150,-53,
-150,-53,
-149,-53,
-148,-53,
-147,-53,
-147,-52,
-146,-52,
-146,-52,
-146,-51,
-145,-51,
-145,-50,
-144,-50,
-142,-50,
-140,-49,
-139,-49,
-138,-48,
-137,-48,
-136,-48,
-135,-48,
-134,-47,
-133,-47,
-132,-47,
-130,-46,
-129,-46,
-128,-46,
-127,-46,
-126,-46,
-125,-45,
-124,-45,
-123,-45,
-123,-44,
-121,-44,
-120,-44,
-120,-43,
-119,-42,
-119,-41,
-118,-41,
-117,-40,
-117,-39,
-116,-39,
-115,-38,
-114,-38,
-113,-37,
-112,-37,
-111,-37,
-110,-37,
-110,-37,
-110,-36,
-109,-36,
-108,-36,
-107,-36,
-106,-36,
-105,-35,
-104,-35,
-103,-35,
-102,-35,
-102,-35,
-101,-33,
-100,-33,
-98,-33,
-96,-33,
-95,-33,
-95,-33,
-94,-33,
-93,-33,
-92,-33,
-92,-33,
-91,-33,
-91,-34,
-91,-35,
-91,-36,
-91,-37,
-91,-38,
-91,-39,
-91,-39,
-91,-40,
-91,-41,
-91,-42,
-91,-43,
-91,-44,
-91,-45,
-91,-46,
-91,-48,
-91,-49,
-91,-50,
-91,-53,
-91,-54,
-91,-55,
-91,-56,
-91,-58,
-91,-58,
-91,-59,
-91,-60,
-91,-61,
-90,-61,
-89,-61,
-89,-61,
-88,-61,
-87,-61,
-86,-61,
-86,-61,
-86,-62,
-85,-62,
-84,-62,
-84,-63,
-84,-63,
-84,-64,
-84,-65,
-84,-65,
-84,-66,
-84,-67,
-85,-67,
-85,-68,
-86,-68,
-86,-69,
-88,-69,
-88,-69,
-89,-70,
-90,-71,
-90,-72,
-91,-72,
-91,-73,
-91,-74,
-92,-74,
-92,-75,
-92,-76,
-92,-77,
-92,-78,
-92,-78,
-92,-79,
-92,-80,
-92,-81,
-91,-81,
-90,-81,
-90,-82,
-89,-82,
-88,-82,
-88,-82,
-87,-82,
-86,-82,
-85,-82,
-84,-82,
-84,-81,
-84,-80,
-84,-80,
-84,-79,
-84,-78,
-84,-77,
-84,-77,
-84,-76,
-83,-76,
-83,-75,
-83,-74,
-82,-74,
-82,-73,
-82,-72,
-81,-72,
-81,-71,
-80,-70,
-79,-70,
-79,-69,
-78,-69,
-77,-69,
-77,-68,
-76,-68,
-75,-68,
-74,-68,
-74,-68,
-73,-68,
-72,-68,
-71,-68,
-71,-68,
-70,-68,
-69,-68,
-69,-68,
-68,-68,
-67,-69,
-67,-70,
-66,-70,
-66,-71,
-66,-72,
-66,-73,
-65,-73,
-65,-74,
-65,-75,
-65,-76,
-65,-77,
-64,-78,
-64,-79,
-64,-80,
-64,-81,
-64,-82,
-64,-83,
-64,-84,
-64,-84,
-64,-85,
-63,-85,
-62,-85,
-61,-85,
-60,-84,
-59,-84,
-58,-83,
-58,-82,
-57,-82,
-57,-81,
-57,-81,
-56,-81,
-55,-81,
-54,-81,
-54,-81,
-53,-81,
-52,-82,
-50,-83,
-49,-84,
-48,-85,
-47,-86,
-46,-87,
-45,-88,
-45,-89,
-44,-89,
-44,-90,
-44,-90,
-44,-91,
-44,-92,
-44,-93,
-44,-94,
-44,-95,
-44,-96,
-44,-96,
-45,-97,
-45,-98,
-46,-98,
-46,-99,
-46,-100,
-47,-100,
-47,-101,
-47,-101,
-48,-101,
-48,-102,
-48,-103,
-48,-104,
-48,-105,
-48,-105,
-48,-106,
-48,-107,
-48,-108,
-48,-109,
-47,-109,
-47,-109,
-46,-109,
-46,-110,
-45,-110,
-44,-110,
-43,-110,
-42,-110,
-41,-110,
-41,-110,
-40,-110,
-39,-110,
-39,-109,
-40,-109,
-40,-108,
-40,-107,
-40,-106,
-40,-105,
-39,-105,
-39,-104,
-38,-104,
-37,-104,
-37,-103,
-37,-103,
-37,-102,
-35,-102,
-35,-102,
-35,-101,
-34,-101,
-34,-100,
-34,-100,
-34,-99,
-33,-99,
-33,-98,
-32,-98,
-31,-98,
-31,-97,
-30,-97,
-29,-97,
-29,-97,
-29,-96,
-28,-96,
-27,-96,
-27,-95,
-26,-95,
-26,-94,
-26,-93,
-25,-93,
-25,-94,
-25,-94,
-25,-95,
-24,-95,
-24,-96,
-24,-97,
-24,-98,
-23,-98,
-23,-99,
-23,-100,
-23,-101,
-22,-102,
-22,-102,
-21,-103,
-21,-104,
-20,-104,
-20,-105,
-20,-105,
-19,-105,
-19,-106,
-18,-106,
-18,-108,
-17,-108,
-17,-109,
-16,-109,
-15,-109,
-15,-109,
-14,-109,
-13,-109,
-13,-109,
-12,-109,
-11,-109,
-11,-109,
-10,-109,
-10,-107,
-9,-107,
-9,-106,
-8,-106,
-8,-105,
-7,-105,
-6,-105,
-5,-104,
-5,-104,
-4,-104,
-3,-104,
-3,-104,
-2,-104,
-1,-104,
-1,-104,
0,-104,
1,-104,
2,-105,
3,-105,
3,-106,
4,-106,
5,-106,
5,-107,
6,-107,
6,-108,
7,-108,
7,-109,
8,-110,
9,-110,
10,-111,
10,-112,
11,-112,
11,-113,
12,-114,
12,-114,
13,-115,
13,-116,
14,-116,
14,-117,
14,-118,
14,-119,
15,-119,
15,-120,
15,-121,
15,-121,
15,-122,
16,-123,
16,-124,
17,-124,
17,-125,
18,-125,
19,-125,
20,-125,
21,-125,
21,-125,
21,-124,
22,-124,
22,-123,
22,-122,
22,-121,
22,-120,
22,-119,
22,-118,
22,-117,
22,-116,
22,-115,
22,-114,
22,-113,
22,-112,
22,-111,
22,-110,
22,-109,
21,-109,
21,-108,
21,-108,
21,-107,
20,-107,
20,-106,
19,-106,
19,-105,
19,-104,
19,-103,
19,-103,
19,-102,
19,-101,
19,-100,
19,-100,
19,-99,
19,-98,
19,-97
